id,season,gameType,gameDate,startTimeUTC,gameState,awayTeam.abbrev,awayTeam.score,homeTeam.abbrev,homeTeam.score,gameOutcome.lastPeriodType
2021020001,20212022,2,2021-10-12,2021-10-12T23:30:00Z,OFF,PIT,6,TBL,2,REG
2021020002,20212022,2,2021-10-12,2021-10-13T02:00:00Z,OFF,SEA,3,VGK,4,REG
2021020003,20212022,2,2021-10-13,2021-10-13T23:00:00Z,OFF,MTL,1,TOR,2,REG
2021020004,20212022,2,2021-10-13,2021-10-13T23:30:00Z,OFF,NYR,1,WSH,5,REG
2021020005,20212022,2,2021-10-13,2021-10-14T02:00:00Z,OFF,CHI,2,COL,4,REG
2021020006,20212022,2,2021-10-13,2021-10-14T02:00:00Z,OFF,VAN,2,EDM,3,SO
2021020007,20212022,2,2021-10-14,2021-10-14T23:00:00Z,OFF,MTL,1,BUF,5,REG
2021020008,20212022,2,2021-10-14,2021-10-14T23:00:00Z,OFF,TOR,2,OTT,3,REG
2021020009,20212022,2,2021-10-14,2021-10-14T23:30:00Z,OFF,TBL,7,DET,6,OT
2021020010,20212022,2,2021-10-14,2021-10-14T23:00:00Z,OFF,PIT,4,FLA,5,OT
2021020011,20212022,2,2021-10-14,2021-10-14T23:00:00Z,OFF,DAL,3,NYR,2,OT
2021020012,20212022,2,2021-10-14,2021-10-14T23:00:00Z,OFF,NYI,3,CAR,6,REG
2021020013,20212022,2,2021-10-14,2021-10-14T23:00:00Z,OFF,ARI,2,CBJ,8,REG
2021020014,20212022,2,2021-10-14,2021-10-15T00:00:00Z,OFF,SEA,4,NSH,3,REG
2021020015,20212022,2,2021-10-13,2021-10-14T02:00:00Z,OFF,WPG,1,ANA,4,REG
2021020016,20212022,2,2021-10-14,2021-10-15T02:30:00Z,OFF,VGK,2,LAK,6,REG
2021020017,20212022,2,2021-10-15,2021-10-15T23:00:00Z,OFF,CHI,3,NJD,4,OT
2021020018,20212022,2,2021-10-15,2021-10-15T23:00:00Z,OFF,VAN,5,PHI,4,SO
2021020019,20212022,2,2021-10-15,2021-10-16T02:00:00Z,OFF,MIN,2,ANA,1,REG
2021020020,20212022,2,2021-10-16,2021-10-16T23:00:00Z,OFF,DAL,1,BOS,3,REG
2021020021,20212022,2,2021-10-16,2021-10-16T17:00:00Z,OFF,ARI,1,BUF,2,SO
2021020022,20212022,2,2021-10-16,2021-10-16T23:00:00Z,OFF,OTT,1,TOR,3,REG
2021020023,20212022,2,2021-10-16,2021-10-16T23:00:00Z,OFF,NYR,3,MTL,1,REG
2021020024,20212022,2,2021-10-16,2021-10-16T23:00:00Z,OFF,VAN,1,DET,3,REG
2021020025,20212022,2,2021-10-16,2021-10-16T22:00:00Z,OFF,NYI,1,FLA,5,REG
2021020026,20212022,2,2021-10-16,2021-10-16T23:00:00Z,OFF,CHI,2,PIT,5,REG
2021020027,20212022,2,2021-10-16,2021-10-16T23:00:00Z,OFF,TBL,2,WSH,1,OT
2021020028,20212022,2,2021-10-16,2021-10-16T23:00:00Z,OFF,SEA,1,CBJ,2,OT
2021020029,20212022,2,2021-10-16,2021-10-17T00:00:00Z,OFF,CAR,3,NSH,2,REG
2021020030,20212022,2,2021-10-16,2021-10-17T01:00:00Z,OFF,STL,5,COL,3,REG
2021020031,20212022,2,2021-10-16,2021-10-17T02:00:00Z,OFF,CGY,2,EDM,5,REG
2021020032,20212022,2,2021-10-16,2021-10-17T02:30:00Z,OFF,MIN,3,LAK,2,REG
2021020033,20212022,2,2021-10-16,2021-10-17T02:00:00Z,OFF,WPG,3,SJS,4,REG
2021020034,20212022,2,2021-10-17,2021-10-17T21:00:00Z,OFF,DAL,2,OTT,3,REG
2021020035,20212022,2,2021-10-18,2021-10-18T23:00:00Z,OFF,NYR,2,TOR,1,OT
2021020036,20212022,2,2021-10-18,2021-10-18T23:00:00Z,OFF,SEA,1,PHI,6,REG
2021020037,20212022,2,2021-10-18,2021-10-19T01:30:00Z,OFF,ANA,3,CGY,2,OT
2021020038,20212022,2,2021-10-18,2021-10-19T02:00:00Z,OFF,STL,7,ARI,4,REG
2021020039,20212022,2,2021-10-19,2021-10-19T23:00:00Z,OFF,VAN,2,BUF,5,REG
2021020040,20212022,2,2021-10-19,2021-10-19T23:00:00Z,OFF,SJS,5,MTL,0,REG
2021020041,20212022,2,2021-10-19,2021-10-19T23:30:00Z,OFF,CBJ,1,DET,4,REG
2021020042,20212022,2,2021-10-19,2021-10-19T23:00:00Z,OFF,FLA,4,TBL,1,REG
2021020043,20212022,2,2021-10-19,2021-10-19T23:00:00Z,OFF,SEA,2,NJD,4,REG
2021020044,20212022,2,2021-10-19,2021-10-19T23:00:00Z,OFF,DAL,2,PIT,1,SO
2021020045,20212022,2,2021-10-19,2021-10-19T23:00:00Z,OFF,COL,3,WSH,6,REG
2021020046,20212022,2,2021-10-19,2021-10-20T00:00:00Z,OFF,NYI,4,CHI,1,REG
2021020047,20212022,2,2021-10-19,2021-10-20T00:00:00Z,OFF,LAK,1,NSH,2,REG
2021020048,20212022,2,2021-10-19,2021-10-20T00:00:00Z,OFF,WPG,5,MIN,6,OT
2021020049,20212022,2,2021-10-19,2021-10-20T01:00:00Z,OFF,ANA,5,EDM,6,REG
2021020050,20212022,2,2021-10-20,2021-10-20T23:30:00Z,OFF,BOS,3,PHI,6,REG
2021020051,20212022,2,2021-10-20,2021-10-21T02:00:00Z,OFF,STL,3,VGK,1,REG
2021020052,20212022,2,2021-10-21,2021-10-21T23:00:00Z,OFF,CAR,4,MTL,1,REG
2021020053,20212022,2,2021-10-21,2021-10-21T23:00:00Z,OFF,SJS,2,OTT,1,REG
2021020054,20212022,2,2021-10-21,2021-10-21T23:30:00Z,OFF,CGY,3,DET,0,REG
2021020055,20212022,2,2021-10-21,2021-10-21T23:00:00Z,OFF,COL,1,FLA,4,REG
2021020056,20212022,2,2021-10-21,2021-10-21T23:00:00Z,OFF,WSH,4,NJD,1,REG
2021020057,20212022,2,2021-10-21,2021-10-21T23:00:00Z,OFF,NYI,2,CBJ,3,OT
2021020058,20212022,2,2021-10-21,2021-10-22T00:30:00Z,OFF,VAN,4,CHI,1,REG
2021020059,20212022,2,2021-10-21,2021-10-22T00:00:00Z,OFF,NYR,3,NSH,1,REG
2021020060,20212022,2,2021-10-21,2021-10-22T00:00:00Z,OFF,ANA,1,WPG,5,REG
2021020061,20212022,2,2021-10-21,2021-10-22T02:00:00Z,OFF,EDM,5,ARI,1,REG
2021020062,20212022,2,2021-10-22,2021-10-22T23:00:00Z,OFF,BOS,4,BUF,1,REG
2021020063,20212022,2,2021-10-22,2021-10-22T22:00:00Z,OFF,SJS,5,TOR,3,REG
2021020064,20212022,2,2021-10-22,2021-10-23T00:30:00Z,OFF,LAK,2,DAL,3,OT
2021020065,20212022,2,2021-10-22,2021-10-23T02:00:00Z,OFF,EDM,5,VGK,3,REG
2021020066,20212022,2,2021-10-23,2021-10-23T23:00:00Z,OFF,DET,1,MTL,6,REG
2021020067,20212022,2,2021-10-23,2021-10-23T17:00:00Z,OFF,NYR,3,OTT,2,REG
2021020068,20212022,2,2021-10-23,2021-10-23T23:00:00Z,OFF,COL,4,TBL,3,SO
2021020069,20212022,2,2021-10-23,2021-10-23T23:00:00Z,OFF,BUF,1,NJD,2,OT
2021020070,20212022,2,2021-10-23,2021-10-23T23:00:00Z,OFF,FLA,4,PHI,2,REG
2021020071,20212022,2,2021-10-23,2021-10-23T23:00:00Z,OFF,TOR,1,PIT,7,REG
2021020072,20212022,2,2021-10-23,2021-10-23T17:00:00Z,OFF,CGY,4,WSH,3,OT
2021020073,20212022,2,2021-10-23,2021-10-23T23:00:00Z,OFF,CAR,5,CBJ,1,REG
2021020074,20212022,2,2021-10-23,2021-10-24T00:00:00Z,OFF,LAK,3,STL,7,REG
2021020075,20212022,2,2021-10-23,2021-10-23T22:00:00Z,OFF,ANA,3,MIN,4,OT
2021020076,20212022,2,2021-10-23,2021-10-23T23:00:00Z,OFF,NSH,4,WPG,6,REG
2021020077,20212022,2,2021-10-23,2021-10-24T01:00:00Z,OFF,NYI,3,ARI,0,REG
2021020078,20212022,2,2021-10-23,2021-10-24T02:00:00Z,OFF,VAN,4,SEA,2,REG
2021020079,20212022,2,2021-10-24,2021-10-24T17:00:00Z,OFF,SJS,3,BOS,4,REG
2021020080,20212022,2,2021-10-24,2021-10-24T23:00:00Z,OFF,DET,6,CHI,3,REG
2021020081,20212022,2,2021-10-24,2021-10-24T22:00:00Z,OFF,NSH,5,MIN,2,REG
2021020082,20212022,2,2021-10-24,2021-10-25T02:00:00Z,OFF,NYI,2,VGK,0,REG
2021020083,20212022,2,2021-10-25,2021-10-25T23:00:00Z,OFF,TBL,1,BUF,5,REG
2021020084,20212022,2,2021-10-25,2021-10-25T23:00:00Z,OFF,WSH,7,OTT,5,REG
2021020085,20212022,2,2021-10-25,2021-10-25T23:00:00Z,OFF,ARI,3,FLA,5,REG
2021020086,20212022,2,2021-10-25,2021-10-25T23:00:00Z,OFF,CGY,5,NYR,1,REG
2021020087,20212022,2,2021-10-25,2021-10-25T23:00:00Z,OFF,TOR,1,CAR,4,REG
2021020088,20212022,2,2021-10-25,2021-10-25T23:00:00Z,OFF,DAL,1,CBJ,4,REG
2021020089,20212022,2,2021-10-25,2021-10-26T00:00:00Z,OFF,LAK,0,STL,3,REG
2021020090,20212022,2,2021-10-26,2021-10-26T23:00:00Z,OFF,CGY,5,NJD,3,REG
2021020091,20212022,2,2021-10-26,2021-10-26T23:00:00Z,OFF,TBL,5,PIT,1,REG
2021020092,20212022,2,2021-10-26,2021-10-27T00:30:00Z,OFF,SJS,1,NSH,3,REG
2021020093,20212022,2,2021-10-26,2021-10-27T00:00:00Z,OFF,VGK,3,COL,1,REG
2021020094,20212022,2,2021-10-26,2021-10-27T02:00:00Z,OFF,MIN,3,VAN,2,REG
2021020095,20212022,2,2021-10-26,2021-10-27T02:00:00Z,OFF,WPG,4,ANA,3,REG
2021020096,20212022,2,2021-10-26,2021-10-27T02:00:00Z,OFF,MTL,1,SEA,5,REG
2021020097,20212022,2,2021-10-27,2021-10-27T23:00:00Z,OFF,BOS,1,FLA,4,REG
2021020098,20212022,2,2021-10-27,2021-10-27T23:00:00Z,OFF,DET,3,WSH,2,OT
2021020099,20212022,2,2021-10-27,2021-10-27T23:30:00Z,OFF,TOR,3,CHI,2,OT
2021020100,20212022,2,2021-10-27,2021-10-28T00:30:00Z,OFF,VGK,3,DAL,2,OT
2021020101,20212022,2,2021-10-27,2021-10-28T02:00:00Z,OFF,PHI,5,EDM,3,REG
2021020102,20212022,2,2021-10-28,2021-10-28T23:00:00Z,OFF,ARI,1,TBL,5,REG
2021020103,20212022,2,2021-10-28,2021-10-28T23:00:00Z,OFF,CGY,4,PIT,0,REG
2021020104,20212022,2,2021-10-28,2021-10-28T23:00:00Z,OFF,BOS,0,CAR,3,REG
2021020105,20212022,2,2021-10-28,2021-10-29T00:00:00Z,OFF,COL,4,STL,3,REG
2021020106,20212022,2,2021-10-28,2021-10-29T02:00:00Z,OFF,PHI,2,VAN,1,REG
2021020107,20212022,2,2021-10-28,2021-10-29T02:00:00Z,OFF,BUF,4,ANA,3,OT
2021020108,20212022,2,2021-10-28,2021-10-29T02:30:00Z,OFF,WPG,3,LAK,2,REG
2021020109,20212022,2,2021-10-28,2021-10-29T02:30:00Z,OFF,MTL,4,SJS,0,REG
2021020110,20212022,2,2021-10-28,2021-10-29T02:00:00Z,OFF,MIN,1,SEA,4,REG
2021020111,20212022,2,2021-10-29,2021-10-29T23:00:00Z,OFF,FLA,3,DET,2,OT
2021020112,20212022,2,2021-10-29,2021-10-29T23:00:00Z,OFF,CBJ,0,NYR,4,REG
2021020113,20212022,2,2021-10-29,2021-10-29T23:00:00Z,OFF,ARI,0,WSH,2,REG
2021020114,20212022,2,2021-10-29,2021-10-29T23:00:00Z,OFF,CHI,3,CAR,6,REG
2021020115,20212022,2,2021-10-29,2021-10-30T00:30:00Z,OFF,OTT,4,DAL,1,REG
2021020116,20212022,2,2021-10-29,2021-10-30T00:00:00Z,OFF,ANA,4,VGK,5,SO
2021020117,20212022,2,2021-10-30,2021-10-30T23:00:00Z,OFF,FLA,2,BOS,3,SO
2021020118,20212022,2,2021-10-30,2021-10-30T23:00:00Z,OFF,DET,4,TOR,5,REG
2021020119,20212022,2,2021-10-30,2021-10-30T23:00:00Z,OFF,NJD,4,PIT,2,REG
2021020120,20212022,2,2021-10-30,2021-10-31T00:00:00Z,OFF,CHI,0,STL,1,REG
2021020121,20212022,2,2021-10-30,2021-10-30T17:30:00Z,OFF,NYI,2,NSH,3,SO
2021020122,20212022,2,2021-10-30,2021-10-31T01:00:00Z,OFF,MIN,1,COL,4,REG
2021020123,20212022,2,2021-10-30,2021-10-31T02:00:00Z,OFF,PHI,0,CGY,4,REG
2021020124,20212022,2,2021-10-30,2021-10-31T02:00:00Z,OFF,EDM,2,VAN,1,REG
2021020125,20212022,2,2021-10-30,2021-10-30T20:00:00Z,OFF,MTL,2,LAK,5,REG
2021020126,20212022,2,2021-10-30,2021-10-30T23:00:00Z,OFF,WPG,1,SJS,2,OT
2021020127,20212022,2,2021-10-31,2021-10-31T21:00:00Z,OFF,CBJ,4,NJD,3,SO
2021020128,20212022,2,2021-10-31,2021-10-31T17:00:00Z,OFF,ARI,1,CAR,2,REG
2021020129,20212022,2,2021-10-31,2021-10-31T20:00:00Z,OFF,MTL,2,ANA,4,REG
2021020130,20212022,2,2021-10-31,2021-10-31T20:00:00Z,OFF,BUF,2,LAK,3,REG
2021020131,20212022,2,2021-10-31,2021-11-01T01:00:00Z,OFF,NYR,3,SEA,1,REG
2021020132,20212022,2,2021-11-01,2021-11-01T23:00:00Z,OFF,WSH,2,TBL,3,REG
2021020133,20212022,2,2021-11-01,2021-11-02T00:00:00Z,OFF,OTT,1,CHI,5,REG
2021020134,20212022,2,2021-11-01,2021-11-02T01:30:00Z,OFF,SEA,2,EDM,5,REG
2021020135,20212022,2,2021-11-02,2021-11-02T23:00:00Z,OFF,VGK,0,TOR,4,REG
2021020136,20212022,2,2021-11-02,2021-11-02T23:00:00Z,OFF,DET,0,MTL,3,REG
2021020137,20212022,2,2021-11-02,2021-11-02T23:00:00Z,OFF,ARI,0,PHI,3,REG
2021020138,20212022,2,2021-11-02,2021-11-03T00:00:00Z,OFF,OTT,4,MIN,5,OT
2021020139,20212022,2,2021-11-02,2021-11-03T00:00:00Z,OFF,DAL,3,WPG,4,SO
2021020140,20212022,2,2021-11-02,2021-11-03T01:00:00Z,OFF,NSH,3,CGY,2,OT
2021020141,20212022,2,2021-11-02,2021-11-03T02:00:00Z,OFF,NYR,2,VAN,3,OT
2021020142,20212022,2,2021-11-02,2021-11-03T02:00:00Z,OFF,NJD,0,ANA,4,REG
2021020143,20212022,2,2021-11-02,2021-11-03T02:30:00Z,OFF,BUF,3,SJS,5,REG
2021020144,20212022,2,2021-11-03,2021-11-04T00:30:00Z,OFF,CAR,4,CHI,3,REG
2021020145,20212022,2,2021-11-03,2021-11-04T01:00:00Z,OFF,CBJ,5,COL,4,OT
2021020146,20212022,2,2021-11-03,2021-11-04T00:30:00Z,OFF,NSH,2,EDM,5,REG
2021020147,20212022,2,2021-11-03,2021-11-04T02:00:00Z,OFF,STL,2,LAK,3,SO
2021020148,20212022,2,2021-11-04,2021-11-04T23:00:00Z,OFF,DET,1,BOS,5,REG
2021020149,20212022,2,2021-11-04,2021-11-04T23:00:00Z,OFF,TBL,1,TOR,2,OT
2021020150,20212022,2,2021-11-04,2021-11-04T23:00:00Z,OFF,NYI,6,MTL,2,REG
2021020151,20212022,2,2021-11-04,2021-11-04T23:00:00Z,OFF,VGK,5,OTT,1,REG
2021020152,20212022,2,2021-11-04,2021-11-04T23:00:00Z,OFF,WSH,4,FLA,5,OT
2021020153,20212022,2,2021-11-04,2021-11-04T23:00:00Z,OFF,PHI,2,PIT,3,OT
2021020154,20212022,2,2021-11-04,2021-11-05T01:00:00Z,OFF,DAL,4,CGY,3,OT
2021020155,20212022,2,2021-11-04,2021-11-05T02:30:00Z,OFF,STL,5,SJS,3,REG
2021020156,20212022,2,2021-11-04,2021-11-05T02:00:00Z,OFF,BUF,2,SEA,5,REG
2021020157,20212022,2,2021-11-05,2021-11-06T00:00:00Z,OFF,CHI,1,WPG,5,REG
2021020158,20212022,2,2021-11-05,2021-11-06T01:30:00Z,OFF,NYR,5,EDM,6,OT
2021020159,20212022,2,2021-11-05,2021-11-06T02:00:00Z,OFF,NSH,3,VAN,2,REG
2021020160,20212022,2,2021-11-05,2021-11-06T02:00:00Z,OFF,ARI,1,ANA,3,REG
2021020161,20212022,2,2021-11-05,2021-11-06T02:30:00Z,OFF,NJD,2,LAK,3,OT
2021020162,20212022,2,2021-11-06,2021-11-06T23:00:00Z,OFF,DET,4,BUF,3,OT
2021020163,20212022,2,2021-11-06,2021-11-06T23:00:00Z,OFF,BOS,2,TOR,5,REG
2021020164,20212022,2,2021-11-06,2021-11-06T23:00:00Z,OFF,VGK,5,MTL,2,REG
2021020165,20212022,2,2021-11-06,2021-11-06T18:00:00Z,OFF,TBL,5,OTT,3,REG
2021020166,20212022,2,2021-11-06,2021-11-06T22:00:00Z,OFF,CAR,2,FLA,5,REG
2021020167,20212022,2,2021-11-06,2021-11-06T23:00:00Z,OFF,MIN,5,PIT,4,SO
2021020168,20212022,2,2021-11-06,2021-11-06T23:00:00Z,OFF,PHI,2,WSH,1,REG
2021020169,20212022,2,2021-11-06,2021-11-06T23:00:00Z,OFF,COL,2,CBJ,4,REG
2021020170,20212022,2,2021-11-06,2021-11-06T23:00:00Z,OFF,NYI,2,WPG,0,REG
2021020171,20212022,2,2021-11-06,2021-11-07T02:00:00Z,OFF,NYR,0,CGY,6,REG
2021020172,20212022,2,2021-11-06,2021-11-07T02:00:00Z,OFF,SEA,4,ARI,5,REG
2021020173,20212022,2,2021-11-06,2021-11-07T02:30:00Z,OFF,NJD,3,SJS,2,SO
2021020174,20212022,2,2021-11-07,2021-11-07T23:00:00Z,OFF,VGK,2,DET,5,REG
2021020175,20212022,2,2021-11-07,2021-11-08T00:00:00Z,OFF,NSH,1,CHI,2,OT
2021020176,20212022,2,2021-11-07,2021-11-08T01:00:00Z,OFF,NYI,2,MIN,5,REG
2021020177,20212022,2,2021-11-07,2021-11-08T03:00:00Z,OFF,DAL,3,VAN,6,REG
2021020178,20212022,2,2021-11-07,2021-11-08T01:00:00Z,OFF,STL,1,ANA,4,REG
2021020179,20212022,2,2021-11-08,2021-11-09T00:30:00Z,OFF,LAK,5,TOR,1,REG
2021020180,20212022,2,2021-11-08,2021-11-09T00:00:00Z,OFF,FLA,3,NYR,4,REG
2021020181,20212022,2,2021-11-08,2021-11-09T00:00:00Z,OFF,BUF,3,WSH,5,REG
2021020182,20212022,2,2021-11-09,2021-11-10T00:00:00Z,OFF,OTT,2,BOS,3,REG
2021020183,20212022,2,2021-11-09,2021-11-10T00:00:00Z,OFF,LAK,3,MTL,2,OT
2021020184,20212022,2,2021-11-09,2021-11-10T00:30:00Z,OFF,EDM,2,DET,4,REG
2021020185,20212022,2,2021-11-09,2021-11-10T00:00:00Z,OFF,CAR,2,TBL,1,OT
2021020186,20212022,2,2021-11-09,2021-11-10T00:00:00Z,OFF,FLA,3,NJD,7,REG
2021020187,20212022,2,2021-11-09,2021-11-10T01:30:00Z,OFF,PIT,2,CHI,3,SO
2021020188,20212022,2,2021-11-09,2021-11-10T01:00:00Z,OFF,STL,3,WPG,2,SO
2021020189,20212022,2,2021-11-09,2021-11-10T02:00:00Z,OFF,SJS,4,CGY,1,REG
2021020190,20212022,2,2021-11-09,2021-11-10T03:00:00Z,OFF,ANA,3,VAN,2,OT
2021020191,20212022,2,2021-11-09,2021-11-10T03:00:00Z,OFF,SEA,2,VGK,4,REG
2021020192,20212022,2,2021-11-10,2021-11-11T00:30:00Z,OFF,TOR,3,PHI,0,REG
2021020193,20212022,2,2021-11-10,2021-11-11T01:30:00Z,OFF,NSH,4,DAL,2,REG
2021020194,20212022,2,2021-11-10,2021-11-11T03:00:00Z,OFF,MIN,5,ARI,2,REG
2021020195,20212022,2,2021-11-11,2021-11-12T00:00:00Z,OFF,EDM,5,BOS,3,REG
2021020196,20212022,2,2021-11-11,2021-11-12T00:00:00Z,OFF,CGY,2,MTL,4,REG
2021020197,20212022,2,2021-11-11,2021-11-12T00:00:00Z,OFF,LAK,2,OTT,0,REG
2021020198,20212022,2,2021-11-11,2021-11-12T00:30:00Z,OFF,WSH,2,DET,0,REG
2021020199,20212022,2,2021-11-11,2021-11-12T00:00:00Z,OFF,NYI,0,NJD,4,REG
2021020200,20212022,2,2021-11-11,2021-11-12T00:00:00Z,OFF,FLA,2,PIT,3,SO
2021020201,20212022,2,2021-11-11,2021-11-12T01:00:00Z,OFF,NSH,4,STL,3,OT
2021020202,20212022,2,2021-11-11,2021-11-12T01:00:00Z,OFF,SJS,1,WPG,4,REG
2021020203,20212022,2,2021-11-11,2021-11-12T02:00:00Z,OFF,VAN,1,COL,7,REG
2021020204,20212022,2,2021-11-11,2021-11-12T03:00:00Z,OFF,MIN,2,VGK,3,REG
2021020205,20212022,2,2021-11-11,2021-11-12T03:00:00Z,OFF,ANA,7,SEA,4,REG
2021020206,20212022,2,2021-11-12,2021-11-13T00:00:00Z,OFF,EDM,2,BUF,3,REG
2021020207,20212022,2,2021-11-12,2021-11-13T00:00:00Z,OFF,CGY,1,TOR,2,OT
2021020208,20212022,2,2021-11-12,2021-11-13T00:00:00Z,OFF,PHI,2,CAR,1,REG
2021020209,20212022,2,2021-11-12,2021-11-13T00:00:00Z,OFF,WSH,4,CBJ,3,REG
2021020210,20212022,2,2021-11-12,2021-11-13T01:30:00Z,OFF,ARI,1,CHI,2,REG
2021020211,20212022,2,2021-11-13,2021-11-14T00:00:00Z,OFF,TOR,5,BUF,4,REG
2021020212,20212022,2,2021-11-13,2021-11-14T00:00:00Z,OFF,PIT,3,OTT,6,REG
2021020213,20212022,2,2021-11-13,2021-11-14T00:00:00Z,OFF,MTL,2,DET,3,OT
2021020214,20212022,2,2021-11-13,2021-11-14T00:00:00Z,OFF,FLA,2,TBL,3,OT
2021020215,20212022,2,2021-11-13,2021-11-13T18:00:00Z,OFF,BOS,5,NJD,2,REG
2021020216,20212022,2,2021-11-13,2021-11-14T00:30:00Z,OFF,STL,2,CAR,3,REG
2021020217,20212022,2,2021-11-13,2021-11-14T00:00:00Z,OFF,NYR,5,CBJ,3,REG
2021020218,20212022,2,2021-11-13,2021-11-14T01:00:00Z,OFF,ARI,1,NSH,4,REG
2021020219,20212022,2,2021-11-13,2021-11-14T01:00:00Z,OFF,PHI,2,DAL,5,REG
2021020220,20212022,2,2021-11-13,2021-11-14T00:00:00Z,OFF,LAK,2,WPG,3,OT
2021020221,20212022,2,2021-11-13,2021-11-14T02:00:00Z,OFF,SJS,2,COL,6,REG
2021020222,20212022,2,2021-11-13,2021-11-14T03:00:00Z,OFF,VAN,4,VGK,7,REG
2021020223,20212022,2,2021-11-13,2021-11-14T03:00:00Z,OFF,MIN,4,SEA,2,REG
2021020224,20212022,2,2021-11-14,2021-11-15T00:00:00Z,OFF,MTL,2,BOS,5,REG
2021020225,20212022,2,2021-11-14,2021-11-14T22:00:00Z,OFF,CGY,4,OTT,0,REG
2021020226,20212022,2,2021-11-14,2021-11-15T00:00:00Z,OFF,NJD,3,NYR,4,SO
2021020227,20212022,2,2021-11-14,2021-11-15T00:00:00Z,OFF,PIT,1,WSH,6,REG
2021020228,20212022,2,2021-11-14,2021-11-15T00:00:00Z,OFF,EDM,5,STL,4,REG
2021020229,20212022,2,2021-11-14,2021-11-15T01:00:00Z,OFF,VAN,1,ANA,5,REG
2021020230,20212022,2,2021-11-15,2021-11-16T00:00:00Z,OFF,NYI,1,TBL,4,REG
2021020231,20212022,2,2021-11-15,2021-11-16T00:00:00Z,OFF,DET,3,CBJ,5,REG
2021020232,20212022,2,2021-11-16,2021-11-17T00:00:00Z,OFF,NSH,0,TOR,3,REG
2021020233,20212022,2,2021-11-16,2021-11-17T00:00:00Z,OFF,NYI,1,FLA,6,REG
2021020234,20212022,2,2021-12-06,2021-12-07T00:00:00Z,OFF,OTT,3,NJD,2,SO
2021020235,20212022,2,2021-11-16,2021-11-17T00:00:00Z,OFF,MTL,2,NYR,3,REG
2021020236,20212022,2,2021-11-16,2021-11-17T00:00:00Z,OFF,CGY,1,PHI,2,OT
2021020237,20212022,2,2021-11-16,2021-11-17T00:00:00Z,OFF,BUF,2,PIT,1,REG
2021020238,20212022,2,2021-11-16,2021-11-17T01:00:00Z,OFF,ARI,3,STL,2,REG
2021020239,20212022,2,2021-11-16,2021-11-17T01:30:00Z,OFF,DET,2,DAL,5,REG
2021020240,20212022,2,2021-11-16,2021-11-17T01:00:00Z,OFF,SJS,4,MIN,1,REG
2021020241,20212022,2,2021-11-16,2021-11-17T01:00:00Z,OFF,EDM,2,WPG,5,REG
2021020242,20212022,2,2021-11-16,2021-11-17T03:00:00Z,OFF,CAR,4,VGK,2,REG
2021020243,20212022,2,2021-11-16,2021-11-17T03:00:00Z,OFF,WSH,2,ANA,3,OT
2021020244,20212022,2,2021-11-17,2021-11-18T02:00:00Z,OFF,COL,4,VAN,2,REG
2021020245,20212022,2,2021-11-17,2021-11-18T03:30:00Z,OFF,WSH,2,LAK,0,REG
2021020246,20212022,2,2021-11-17,2021-11-18T03:00:00Z,OFF,CHI,4,SEA,2,REG
2021020247,20212022,2,2021-11-18,2021-11-19T00:00:00Z,OFF,CGY,5,BUF,0,REG
2021020248,20212022,2,2021-11-18,2021-11-19T00:00:00Z,OFF,NYR,1,TOR,2,REG
2021020249,20212022,2,2021-11-18,2021-11-19T00:00:00Z,OFF,PIT,6,MTL,0,REG
2021020250,20212022,2,2022-04-07,2022-04-07T23:00:00Z,OFF,NSH,3,OTT,2,REG
2021020251,20212022,2,2021-11-18,2021-11-19T00:00:00Z,OFF,NJD,1,FLA,4,REG
2021020252,20212022,2,2021-11-18,2021-11-19T00:00:00Z,OFF,TBL,4,PHI,3,SO
2021020253,20212022,2,2021-11-18,2021-11-19T01:00:00Z,OFF,SJS,1,STL,4,REG
2021020254,20212022,2,2021-11-18,2021-11-19T01:00:00Z,OFF,DAL,2,MIN,7,REG
2021020255,20212022,2,2021-11-18,2021-11-19T02:00:00Z,OFF,WPG,1,EDM,2,SO
2021020256,20212022,2,2021-11-18,2021-11-19T02:00:00Z,OFF,CBJ,5,ARI,4,SO
2021020257,20212022,2,2021-11-18,2021-11-19T03:00:00Z,OFF,DET,2,VGK,5,REG
2021020258,20212022,2,2021-11-18,2021-11-19T03:00:00Z,OFF,CAR,2,ANA,1,REG
2021020259,20212022,2,2021-11-19,2021-11-20T03:00:00Z,OFF,WPG,2,VAN,3,REG
2021020260,20212022,2,2021-11-19,2021-11-20T03:00:00Z,OFF,COL,7,SEA,3,REG
2021020261,20212022,2,2021-11-20,2021-11-21T00:00:00Z,OFF,PIT,2,TOR,0,REG
2021020262,20212022,2,2021-11-20,2021-11-21T00:00:00Z,OFF,NSH,3,MTL,6,REG
2021020263,20212022,2,2022-02-20,2022-02-20T22:00:00Z,OFF,NYR,2,OTT,1,REG
2021020264,20212022,2,2021-11-20,2021-11-20T21:00:00Z,OFF,NJD,5,TBL,3,REG
2021020265,20212022,2,2021-11-20,2021-11-20T23:00:00Z,OFF,MIN,4,FLA,5,REG
2021020266,20212022,2,2021-11-20,2021-11-21T00:00:00Z,OFF,CGY,5,NYI,2,REG
2021020267,20212022,2,2021-11-20,2021-11-21T00:00:00Z,OFF,BOS,5,PHI,2,REG
2021020268,20212022,2,2021-11-20,2021-11-21T01:00:00Z,OFF,STL,1,DAL,4,REG
