birthDate,draftOverall,draftYear,height,nationalityCode,playerId,shootsCatches,weight,positionCode,Name
1996-04-27,127.0,2015.0,78,FIN,8478859,L,204,D,Niko Mikkola
1999-11-06,23.0,2018.0,73,SWE,8480806,L,192,C,Isac Lundestrom
1992-06-09,123.0,2010.0,73,CAN,8475786,R,206,L,Zach Hyman
1989-09-14,77.0,2007.0,73,CAN,8473986,L,205,L,Alex Killorn
1993-05-01,,,72,CAN,8477919,R,184,C,Freddy Gaudreau
1995-03-07,42.0,2013.0,75,USA,8477463,R,217,D,Steven Santini
2004-02-04,20.0,2022.0,73,RUS,8483491,R,185,L,Ivan Miroshnichenko
1998-12-05,34.0,2017.0,78,CAN,8479980,L,245,D,Nicolas Hague
1993-03-28,194.0,2011.0,68,USA,8476278,R,181,C,Colin Blackwell
1997-06-01,169.0,2016.0,73,USA,8479550,R,211,C,Tanner Laczynski
1994-10-27,8.0,2013.0,76,FIN,8477499,R,208,D,Rasmus Ristolainen
1996-11-26,37.0,2015.0,77,USA,8478443,R,227,D,Brandon Carlo
1991-09-25,51.0,2010.0,72,SWE,8475714,R,193,C,Calle Jarnkrok
2000-03-07,29.0,2018.0,71,SWE,8480873,L,189,D,Rasmus Sandin
2001-12-26,36.0,2020.0,74,USA,8482118,R,213,R,Sam Colangelo
1998-04-10,25.0,2016.0,78,USA,8479362,L,233,L,Riley Tufte
1992-11-12,4.0,2011.0,75,SWE,8476457,R,207,D,Adam Larsson
1993-02-26,,,74,CAN,8476624,L,210,C,Barclay Goodrow
1999-07-22,112.0,2018.0,76,USA,8481030,R,197,D,Jack St. Ivany
1996-02-22,91.0,2014.0,74,SWE,8478021,L,211,D,William Lagesson
1990-05-27,198.0,2009.0,74,USA,8475343,R,195,C,Nic Dowd
1997-07-11,,,76,RUS,8482624,R,207,D,Daniil Miromanov
1998-01-26,,,73,USA,8482070,R,197,R,Mitchell Chaffee
1991-07-17,6.0,2009.0,74,SWE,8475171,L,190,D,Oliver Ekman-Larsson
1998-02-09,,,72,FIN,8484929,L,210,L,Juha Jaaska
1999-06-25,113.0,2017.0,78,RUS,8480281,L,225,R,Alexey Toropchenko
1991-10-07,160.0,2011.0,75,CAN,8476312,R,218,D,Josh Manson
1994-07-08,104.0,2013.0,73,USA,8477429,L,200,C,Andrew Copp
2000-07-16,33.0,2018.0,71,SWE,8481013,L,195,R,Jonatan Berggren
1994-07-25,7.0,2012.0,72,CAN,8476856,R,191,D,Mathew Dumba
1996-06-20,4.0,2014.0,73,CAN,8477935,L,193,C,Sam Bennett
1995-10-27,3.0,2014.0,74,DEU,8477934,L,209,C,Leon Draisaitl
2002-03-13,53.0,2020.0,70,RUS,8482102,L,180,C,Vasily Ponomarev
1992-10-29,151.0,2012.0,73,CAN,8476525,R,200,D,Colin Miller
2004-02-15,2.0,2022.0,73,SVK,8483495,R,190,D,Simon Nemec
1989-03-12,71.0,2007.0,71,RUS,8474149,L,188,L,Evgenii Dadonov
2000-07-21,49.0,2018.0,75,RUS,8480893,R,201,R,Kirill Marchenko
1996-05-10,18.0,2014.0,76,USA,8477949,R,219,R,Alex Tuch
1999-09-05,21.0,2017.0,74,CZE,8480078,L,210,C,Filip Chytil
1998-02-02,,,78,CAN,8479638,R,232,R,Justin Brazeau
1998-05-07,4.0,2016.0,76,FIN,8479344,R,216,R,Jesse Puljujarvi
1990-01-18,4.0,2008.0,75,CAN,8474565,R,215,D,Alex Pietrangelo
1993-01-20,133.0,2011.0,74,USA,8476374,L,208,C,Sean Kuraly
1999-10-17,171.0,2018.0,70,USA,8481042,L,180,R,Nikolai Kovalenko
1997-04-06,6.0,2015.0,76,CZE,8478401,L,211,C,Pavel Zacha
2002-01-15,3.0,2020.0,72,DEU,8482116,L,187,C,Tim Stützle
1995-11-21,159.0,2015.0,75,RUS,8478882,L,210,D,Vladislav Gavrikov
1996-07-23,22.0,2014.0,73,FIN,8477953,R,194,R,Kasperi Kapanen
1993-03-28,194.0,2011.0,68,USA,8476278,R,181,C,Colin Blackwell
2004-02-03,33.0,2022.0,72,CAN,8483424,R,199,C,Owen Beck
2000-03-07,29.0,2018.0,71,SWE,8480873,L,189,D,Rasmus Sandin
1999-08-24,168.0,2017.0,71,SWE,8480245,L,197,R,Olle Lycksell
1994-05-30,20.0,2012.0,73,CAN,8476872,L,190,C,Scott Laughton
2004-01-12,53.0,2022.0,73,CAN,8483482,R,211,D,Tristan Luneau
1994-05-01,120.0,2012.0,75,USA,8476958,L,207,D,Jaccob Slavin
1996-12-14,39.0,2015.0,75,CAN,8478421,L,209,L,A.J. Greer
1998-09-29,22.0,2017.0,69,USA,8479977,R,178,R,Kailer Yamamoto
2004-03-30,1.0,2022.0,75,SVK,8483515,L,225,L,Juraj Slafkovský
1999-04-01,6.0,2017.0,75,CAN,8479996,R,201,C,Cody Glass
2002-03-29,26.0,2020.0,72,CAN,8482089,L,201,L,Jake Neighbours
2001-11-16,43.0,2020.0,74,SWE,8482476,L,204,L,Emil Heineman
2002-09-02,57.0,2020.0,78,USA,8482090,R,227,C,Jack Finley
1995-08-14,82.0,2013.0,74,CAN,8477409,L,183,C,Carter Verhaeghe
2000-12-20,40.0,2019.0,69,SWE,8481535,L,185,L,Nils Hoglander
2001-04-06,,,75,FIN,8484938,R,211,R,Arttu Hyry
1991-02-07,33.0,2009.0,73,CAN,8475158,L,207,C,Ryan O'Reilly
2002-01-10,44.0,2020.0,77,USA,8482095,L,225,D,Tyler Kleven
1988-01-12,22.0,2006.0,71,CAN,8473512,R,186,R,Claude Giroux
1992-04-20,10.0,2010.0,77,CAN,8475795,R,240,D,Dylan McIlrath
1994-12-02,5.0,2013.0,73,SWE,8477496,R,200,C,Elias Lindholm
1996-05-10,48.0,2014.0,72,CAN,8477979,R,213,R,Nicolas Aube-Kubel
2003-02-09,8.0,2021.0,74,CAN,8482730,R,200,D,Brandt Clarke
1988-05-28,26.0,2007.0,72,CAN,8474102,R,202,L,David Perron
2002-11-14,52.0,2021.0,74,FIN,8482691,L,204,C,Aatu Raty
1999-01-18,57.0,2017.0,71,CAN,8480070,R,198,D,Ian Mitchell
1996-08-07,,,77,CAN,8482408,L,208,L,Jeff Malott
1997-05-28,43.0,2015.0,76,SVK,8478416,R,230,D,Erik Cernak
2000-06-13,11.0,2018.0,74,USA,8480789,R,205,R,Oliver Wahlstrom
1997-01-13,55.0,2015.0,74,RUS,8478508,L,201,C,Yakov Trenin
1989-03-17,24.0,2007.0,72,SWE,8474150,L,206,C,Mikael Backlund
2003-01-05,16.0,2021.0,72,CAN,8482747,L,192,L,Brennan Othmann
1995-09-13,100.0,2013.0,74,USA,8477425,L,209,L,Miles Wood
2003-06-13,51.0,2021.0,72,FIN,8482758,L,184,R,Ville Koivunen
2003-01-30,3.0,2021.0,73,CAN,8482745,L,219,C,Mason McTavish
1990-06-01,38.0,2008.0,73,CHE,8474600,L,201,D,Roman Josi
1996-06-15,,,74,CAN,8482259,L,217,C,Bobby McMann
1993-03-15,,,68,CAN,8479941,R,193,R,Justin Danforth
2001-09-19,8.0,2020.0,73,CAN,8482097,R,185,R,Jack Quinn
1997-04-26,135.0,2015.0,70,RUS,8478864,L,202,L,Kirill Kaprizov
1996-05-01,8.0,2014.0,72,SWE,8477939,R,200,R,William Nylander
1992-12-07,8.0,2011.0,76,CAN,8476461,L,210,C,Sean Couturier
1985-01-21,7.0,2003.0,73,USA,8470600,L,201,D,Ryan Suter
2001-01-09,39.0,2019.0,74,USA,8481605,L,208,D,Jackson LaCombe
1999-01-01,18.0,2017.0,74,FIN,8480001,L,202,D,Urho Vaakanainen
1993-03-15,7.0,2011.0,75,CAN,8476460,R,207,C,Mark Scheifele
1995-07-12,196.0,2013.0,72,CAN,8477335,R,193,D,Kyle Burroughs
1997-09-17,1.0,2016.0,75,USA,8479318,L,215,C,Auston Matthews
1998-05-05,35.0,2016.0,73,CAN,8479385,R,189,R,Jordan Kyrou
1991-03-28,208.0,2011.0,72,CZE,8476292,L,194,L,Ondrej Palat
2001-10-03,12.0,2020.0,73,FIN,8482113,L,196,C,Anton Lundell
2005-01-22,19.0,2023.0,71,USA,8484197,L,188,C,Oliver Moore
1995-02-08,41.0,2013.0,74,SWE,8477462,L,210,D,Robert Hagg
1996-07-08,7.0,2014.0,76,CAN,8477938,L,207,D,Haydn Fleury
1999-04-01,6.0,2017.0,75,CAN,8479996,R,201,C,Cody Glass
1992-03-04,15.0,2010.0,76,USA,8475762,L,216,D,Derek Forbort
2002-01-01,,,71,USA,8485511,R,176,R,Quinn Hutson
1996-05-29,183.0,2016.0,79,CAN,8479576,R,225,D,Vincent Desharnais
1999-04-17,9.0,2017.0,78,CAN,8479992,L,222,C,Michael Rasmussen
2000-11-12,32.0,2019.0,75,USA,8481596,R,206,C,Shane Pinto
1997-05-21,,,70,CAN,8479718,L,178,C,Alex Barré-Boulet
1996-10-17,14.0,2015.0,73,CAN,8478498,L,198,L,Jake DeBrusk
1999-05-05,82.0,2017.0,75,CAN,8480075,R,213,D,Cameron Crotty
1992-02-03,38.0,2010.0,75,USA,8475750,L,204,D,Jon Merrill
1993-10-09,38.0,2012.0,72,CAN,8476858,L,193,L,Phillip Di Giuseppe
2006-02-15,9.0,2024.0,72,CAN,8484768,R,179,D,Zayne Parekh
1992-12-08,79.0,2013.0,74,SWE,8477406,L,205,C,Mattias Janmark
1999-11-16,115.0,2018.0,74,USA,8481032,L,213,L,Paul Cotter
1989-06-13,12.0,2007.0,73,USA,8474151,L,216,D,Ryan McDonagh
1994-10-03,4.0,2013.0,76,USA,8477495,R,213,D,Seth Jones
1991-10-15,30.0,2010.0,76,USA,8475754,L,205,C,Brock Nelson
1995-03-20,101.0,2013.0,76,CAN,8477426,L,234,L,Nick Paul
2000-01-07,12.0,2018.0,76,CAN,8480865,R,200,D,Noah Dobson
2002-03-29,26.0,2020.0,72,CAN,8482089,L,201,L,Jake Neighbours
2002-09-17,,,73,USA,8485483,L,194,L,Karsen Dorwart
1999-08-25,63.0,2017.0,71,SWE,8480188,R,208,L,Fabian Zetterlund
2002-07-17,37.0,2020.0,71,RUS,8482177,L,184,C,Marat Khusnutdinov
1996-04-01,67.0,2014.0,74,CAN,8477998,L,204,L,Warren Foegele
2001-08-19,18.0,2019.0,75,CAN,8481581,L,214,D,Thomas Harley
1998-06-06,141.0,2018.0,74,BLR,8481068,L,196,C,Yegor Sharangovich
1989-05-08,13.0,2007.0,74,DNK,8474189,L,207,C,Lars Eller
1994-11-13,,,71,CAN,8480336,R,191,D,Sean Walker
1990-02-06,82.0,2008.0,72,CAN,8474641,L,195,C,Adam Henrique
2001-09-10,172.0,2019.0,74,USA,8481754,L,203,C,Nikita Nesterenko
1995-04-05,9.0,2013.0,73,CAN,8477500,L,225,C,Bo Horvat
1999-03-11,125.0,2019.0,76,USA,8480355,R,234,C,Mark Kastelic
1994-03-29,16.0,2012.0,76,CAN,8476880,R,225,R,Tom Wilson
1991-07-24,,,75,USA,8477845,R,210,D,Trevor van Riemsdyk
1999-05-25,103.0,2017.0,72,USA,8479998,L,195,D,Mikey Anderson
1990-09-20,1.0,2009.0,73,CAN,8475166,L,217,C,John Tavares
2001-06-25,8.0,2019.0,76,SWE,8481598,L,210,D,Philip Broberg
1995-09-17,117.0,2014.0,72,CAN,8478047,L,186,L,Michael Bunting
1992-11-05,47.0,2011.0,71,USA,8476442,L,189,L,Matt Nieto
1993-02-24,26.0,2011.0,73,CAN,8476479,L,200,C,Phillip Danault
1992-02-25,66.0,2011.0,68,USA,8476391,R,160,C,T.J. Tynan
1993-01-08,53.0,2011.0,72,SWE,8476448,L,190,C,William Karlsson
2001-06-26,33.0,2019.0,74,USA,8481560,L,212,R,Arthur Kaliyev
1991-04-01,69.0,2009.0,73,CAN,8475191,L,185,R,Reilly Smith
2003-02-24,17.0,2021.0,72,CAN,8482737,L,187,R,Zachary Bolduc
1998-06-24,3.0,2016.0,76,CAN,8479400,L,220,L,Pierre-Luc Dubois
1999-10-20,10.0,2018.0,75,CAN,8480803,R,192,D,Evan Bouchard
1995-02-02,17.0,2013.0,72,CAN,8477508,R,203,C,Curtis Lazar
1995-11-21,159.0,2015.0,75,RUS,8478882,L,210,D,Vladislav Gavrikov
1996-05-31,188.0,2014.0,78,SWE,8478115,L,208,L,Pierre Engvall
1990-05-27,198.0,2009.0,74,USA,8475343,R,195,C,Nic Dowd
1992-05-13,178.0,2010.0,75,CAN,8475913,R,210,R,Mark Stone
1999-02-26,189.0,2017.0,72,CAN,8480259,L,187,C,Ben Jones
1998-10-30,36.0,2017.0,73,SWE,8480003,L,191,C,Jesper Boqvist
1995-03-02,12.0,2013.0,70,CAN,8477503,L,208,C,Max Domi
1997-05-22,106.0,2016.0,74,USA,8479520,L,210,R,Brandon Duhaime
1993-06-17,9.0,2011.0,78,CAN,8476462,R,230,D,Dougie Hamilton
1993-04-08,112.0,2014.0,70,SWE,8478042,R,181,L,Viktor Arvidsson
2004-07-30,49.0,2022.0,74,FIN,8483497,L,212,R,Jani Nyman
1996-02-28,13.0,2014.0,72,CZE,8477944,L,197,L,Jakub Vrana
2001-10-27,18.0,2020.0,72,CAN,8482110,R,180,C,Dawson Mercer
2004-07-05,38.0,2022.0,74,CAN,8483489,L,204,C,Fraser Minten
1998-02-03,30.0,2016.0,72,CAN,8479351,L,185,C,Sam Steel
1995-11-06,2.0,2014.0,73,CAN,8477933,R,196,C,Sam Reinhart
1991-03-28,208.0,2011.0,72,CZE,8476292,L,194,L,Ondrej Palat
1999-07-22,39.0,2017.0,75,USA,8480027,L,204,L,Jason Robertson
2000-09-05,,,73,USA,8484136,L,181,C,Max Sasson
1998-02-11,29.0,2016.0,75,USA,8479365,L,221,C,Trent Frederic
1994-01-14,,,70,USA,8479249,R,187,C,Andrew Poturalski
2004-04-08,8.0,2022.0,73,AUT,8483464,L,202,C,Marco Kasper
1995-11-24,,,72,CAN,8478211,L,193,L,Dryden Hunt
1997-02-05,33.0,2015.0,72,CAN,8478477,R,203,C,Mitchell Stephens
1997-06-08,28.0,2015.0,71,CAN,8478463,L,181,L,Anthony Beauvillier
2001-05-24,23.0,2019.0,73,SWE,8481601,L,208,R,Simon Holmstrom
1990-07-15,3.0,2008.0,75,USA,8474567,R,231,D,Zach Bogosian
1999-09-13,45.0,2017.0,73,FRA,8480074,L,196,L,Alexandre Texier
1999-04-29,,,73,USA,8481237,L,190,C,Kyle MacLean
1991-12-15,,,69,CAN,8476826,L,173,C,Yanni Gourde
2003-02-09,8.0,2021.0,74,CAN,8482730,R,200,D,Brandt Clarke
1997-03-17,46.0,2015.0,72,CAN,8478466,R,195,R,Daniel Sprong
1989-12-20,,,75,CAN,8475690,R,200,D,Chris Tanev
1993-04-18,6.0,2011.0,74,SWE,8476459,R,208,C,Mika Zibanejad
2000-08-07,101.0,2020.0,73,SWE,8482482,L,188,D,Adam Wilsby
1998-06-19,68.0,2016.0,71,USA,8479341,L,188,D,Cam Dineen
1998-02-04,145.0,2016.0,75,CAN,8479359,L,209,L,Beck Malenstyn
1993-10-12,44.0,2012.0,73,USA,8476931,L,210,D,Jake McCabe
1995-05-03,,,75,DEU,8481477,L,209,C,Nico Sturm
1996-05-13,90.0,2014.0,73,CAN,8478020,R,206,R,Michael Amadio
1991-07-23,55.0,2009.0,71,RUS,8475200,L,215,D,Dmitry Orlov
1992-03-20,37.0,2010.0,72,USA,8475753,R,208,D,Justin Faulk
2002-08-19,2.0,2020.0,77,CAN,8482124,L,225,R,Quinton Byfield
2001-02-26,5.0,2019.0,71,USA,8481532,L,185,C,Alex Turcotte
1997-01-28,,,73,CAN,8479705,L,214,L,Jeffrey Viel
2000-10-20,70.0,2019.0,75,BLR,8481536,L,176,D,Daniil Misyul
1998-08-27,159.0,2016.0,74,CAN,8479542,L,186,L,Brandon Hagel
1994-03-09,126.0,2012.0,74,USA,8476952,L,201,C,Dominic Toninato
1997-02-11,,,73,USA,8479671,R,232,R,Mathieu Olivier
1991-12-31,,,72,CAN,8479293,L,189,L,Brandon Tanev
1996-12-19,92.0,2015.0,75,USA,8478840,R,199,D,Will Borgen
2001-05-14,1.0,2019.0,71,USA,8481559,L,175,C,Jack Hughes
1996-05-08,38.0,2014.0,77,SWE,8477969,L,174,D,Marcus Pettersson
1996-10-28,2.0,2015.0,74,USA,8478403,R,208,C,Jack Eichel
1995-09-01,1.0,2013.0,72,CAN,8477492,R,200,C,Nathan MacKinnon
1996-01-22,21.0,2014.0,71,CAN,8477952,L,185,C,Robby Fabbri
2001-07-05,159.0,2019.0,80,SWE,8481725,L,252,L,Elmer Soderblom
2001-01-16,62.0,2020.0,73,CAN,8482201,L,189,C,Gage Goncalves
2001-11-15,25.0,2020.0,74,CAN,8482111,R,198,D,Justin Barron
1995-01-12,,,74,CZE,8480144,L,198,C,David Kampf
1998-03-31,16.0,2016.0,74,CAN,8479345,L,215,D,Jakob Chychrun
2003-05-16,12.0,2021.0,72,USA,8482705,L,202,C,Cole Sillinger
2000-07-20,205.0,2020.0,75,BLR,8482470,L,208,D,Ilya Solovyov
2002-02-05,60.0,2020.0,75,CAN,8482157,L,212,L,Will Cuylle
1993-09-14,177.0,2011.0,72,USA,8476329,R,190,C,Travis Boyd
1987-10-31,28.0,2006.0,72,USA,8473422,L,210,L,Nick Foligno
1991-05-09,120.0,2009.0,75,CAN,8475279,L,222,D,Ben Chiarot
1997-12-18,39.0,2016.0,68,USA,8479337,R,180,R,Alex DeBrincat
2001-09-08,46.0,2019.0,72,USA,8481593,L,207,D,Jayden Struble
1997-01-30,21.0,2015.0,73,USA,8478400,R,195,C,Colin White
2004-12-26,2.0,2023.0,75,SWE,8484153,L,208,C,Leo Carlsson
1993-07-20,68.0,2011.0,71,CAN,8476393,L,191,C,Nick Cousins
2001-01-05,14.0,2019.0,72,USA,8481546,L,194,D,Cam York
1998-10-30,4.0,2017.0,72,CAN,8480069,R,187,D,Cale Makar
1989-02-21,18.0,2007.0,73,USA,8474013,L,237,D,Ian Cole
2001-07-24,31.0,2019.0,73,USA,8481564,L,195,D,Ryan Johnson
1990-07-29,,,68,USA,8474870,R,191,C,Tyler Johnson
1994-03-14,,,71,USA,8478366,L,203,R,Frank Vatrano
1996-10-29,10.0,2015.0,76,FIN,8478420,L,228,R,Mikko Rantanen
2004-02-05,208.0,2022.0,71,RUS,8483467,L,200,D,Kirill Kudryavtsev
1994-10-06,15.0,2013.0,73,CAN,8477506,R,219,D,Ryan Pulock
1997-12-21,14.0,2016.0,73,USA,8479325,R,211,D,Charlie McAvoy
1996-02-23,20.0,2014.0,72,USA,8477951,R,184,C,Nick Schmaltz
1997-02-05,96.0,2015.0,76,CAN,8478462,R,200,C,Nicolas Roy
1995-06-14,,,74,USA,8480762,L,220,L,Eric Robinson
1992-11-11,96.0,2011.0,71,CAN,8476419,R,180,C,Jean-Gabriel Pageau
1996-01-15,168.0,2015.0,74,USA,8478891,R,196,C,Mason Appleton
1999-06-01,117.0,2017.0,72,SWE,8480205,R,190,C,Emil Bemstrom
1991-11-23,,,74,USA,8477903,R,212,R,Garnet Hathaway
1999-09-12,41.0,2017.0,71,CAN,8479994,L,200,C,Jaret Anderson-Dolan
2001-09-23,9.0,2020.0,69,AUT,8482079,L,182,C,Marco Rossi
1996-10-08,115.0,2015.0,71,CAN,8478851,R,174,D,Alexandre Carrier
1994-04-22,77.0,2012.0,72,CAN,8476905,L,201,C,Chandler Stephenson
1987-08-24,11.0,2005.0,75,SVN,8471685,L,225,C,Anze Kopitar
1996-06-15,,,74,CAN,8482259,L,217,C,Bobby McMann
1991-07-26,64.0,2009.0,71,CAN,8475197,R,197,D,Tyson Barrie
1989-04-28,,,71,USA,8476822,R,190,C,Luke Glendening
1989-11-29,156.0,2008.0,69,CAN,8474716,R,166,D,Jared Spurgeon
1995-09-13,100.0,2013.0,74,USA,8477425,L,209,L,Miles Wood
1993-05-26,66.0,2012.0,74,USA,8476918,L,203,L,Jimmy Vesey
1987-08-07,1.0,2005.0,71,CAN,8471675,L,200,C,Sidney Crosby
1994-10-12,6.0,2013.0,74,CAN,8477497,L,206,C,Sean Monahan
1991-01-21,66.0,2009.0,76,CAN,8475188,L,215,D,Brayden McNabb
1998-08-31,112.0,2016.0,75,SWE,8479421,L,210,D,Jacob Moverare
2001-02-09,7.0,2019.0,75,CAN,8481528,R,205,C,Dylan Cozens
1995-04-17,75.0,2013.0,73,RUS,8477402,L,196,L,Pavel Buchnevich
1987-01-08,17.0,2006.0,73,USA,8473453,R,205,C,Trevor Lewis
1992-04-24,47.0,2010.0,72,CAN,8475726,R,205,C,Tyler Toffoli
1989-11-29,156.0,2008.0,69,CAN,8474716,R,166,D,Jared Spurgeon
2004-01-28,19.0,2022.0,72,SWE,8483499,L,187,L,Liam Ohgren
2001-09-25,24.0,2020.0,72,CAN,8482074,L,178,C,Connor Zary
1996-01-21,40.0,2014.0,76,SWE,8477971,L,200,D,Andreas Englund
2004-02-15,98.0,2022.0,73,CAN,8483448,L,203,D,Isaiah George
1992-01-07,3.0,2010.0,77,CAN,8475790,R,222,D,Erik Gudbranson
2000-06-06,60.0,2021.0,74,CHE,8482655,L,183,D,J.J. Moser
2002-07-08,5.0,2020.0,74,USA,8482105,L,202,D,Jake Sanderson
1999-03-09,156.0,2018.0,72,SWE,8480995,L,201,R,Pontus Holmberg
1992-03-03,36.0,2010.0,77,CAN,8475755,R,215,D,Alexander Petrovic
2004-02-16,80.0,2022.0,74,SWE,8483678,L,185,D,Elias Pettersson
1997-05-06,57.0,2015.0,74,CHE,8478399,L,218,D,Jonas Siegenthaler
1994-09-13,21.0,2012.0,76,CAN,8476873,L,200,L,Mark Jankowski
1990-10-29,14.0,2009.0,73,RUS,8475179,L,212,D,Dmitry Kulikov
1996-05-19,,,69,CAN,8479619,L,182,L,Michael Carcone
1996-12-22,34.0,2015.0,72,CAN,8478408,L,200,D,Travis Dermott
1990-09-21,150.0,2009.0,72,USA,8475324,R,202,D,Nick Jensen
1991-02-27,92.0,2009.0,71,CAN,8475231,L,191,C,Casey Cizikas
2003-04-10,9.0,2021.0,73,CAN,8482699,R,191,R,Dylan Guenther
1999-05-25,103.0,2017.0,72,USA,8479998,L,195,D,Mikey Anderson
1999-05-05,31.0,2017.0,76,RUS,8480011,L,232,C,Klim Kostin
2003-05-29,39.0,2021.0,76,CAN,8482859,L,212,C,Zack Ostapchuk
1998-03-09,114.0,2016.0,74,CAN,8479388,L,207,D,Riley Stillman
1993-05-01,179.0,2011.0,73,CAN,8476331,R,194,D,Dylan DeMelo
1996-03-13,79.0,2014.0,71,CAN,8478010,R,177,C,Brayden Point
1995-04-10,89.0,2013.0,72,DNK,8477416,R,175,R,Oliver Bjorkstrand
1996-11-17,49.0,2015.0,75,FIN,8478449,L,217,C,Roope Hintz
1997-07-21,66.0,2015.0,74,CAN,8478465,L,175,D,Guillaume Brisebois
2000-04-19,120.0,2019.0,75,CAN,8481719,R,204,D,Max Crozier
1999-07-30,28.0,2017.0,74,CAN,8480032,L,186,C,Shane Bowers
2000-05-18,,,75,USA,8483398,L,190,D,Declan Carlile
2003-05-15,27.0,2021.0,71,CAN,8482742,L,197,L,Zachary L'Heureux
1995-10-24,19.0,2014.0,72,USA,8477950,R,190,D,Tony DeAngelo
1994-03-25,26.0,2012.0,74,CAN,8476867,L,222,C,Brendan Gaunce
1990-07-15,3.0,2008.0,75,USA,8474567,R,231,D,Zach Bogosian
1998-10-12,55.0,2017.0,75,CAN,8479981,L,211,L,Jonah Gadjovich
1995-02-04,7.0,2013.0,76,CAN,8477498,L,215,D,Darnell Nurse
1999-01-03,25.0,2017.0,74,USA,8480068,L,206,C,Ryan Poehling
1994-11-15,66.0,2013.0,75,USA,8477488,R,206,D,Brett Pesce
1990-12-18,2.0,2009.0,79,SWE,8475167,L,244,D,Victor Hedman
1989-09-01,121.0,2008.0,71,SWE,8474679,L,180,R,Gustav Nyquist
1995-03-31,,,71,USA,8479675,L,195,L,Trevor Moore
1997-02-25,23.0,2015.0,73,USA,8478444,R,208,R,Brock Boeser
2000-03-28,77.0,2018.0,73,CZE,8480880,L,193,C,Jakub Lauko
1999-07-02,20.0,2017.0,72,CAN,8480023,R,207,C,Robert Thomas
1994-12-20,57.0,2013.0,74,CAN,8477478,L,214,L,William Carrier
1991-07-16,,,72,USA,8477220,L,197,D,Nate Schmidt
1997-01-29,25.0,2015.0,73,USA,8478458,R,198,C,Jack Roslovic
2002-03-19,93.0,2020.0,73,CAN,8482144,R,189,D,Jack Thompson
2004-05-04,3.0,2022.0,72,USA,8483431,L,191,C,Logan Cooley
2002-07-08,5.0,2020.0,74,USA,8482105,L,202,D,Jake Sanderson
1998-07-29,7.0,2016.0,70,USA,8479343,L,175,R,Clayton Keller
2002-05-17,17.0,2020.0,72,DEU,8482117,L,170,L,Lukas Reichel
2005-10-28,2.0,2024.0,74,BLR,8484783,R,208,D,Artyom Levshunov
2000-04-11,60.0,2018.0,74,SWE,8481019,L,196,C,David Gustafsson
1996-09-09,142.0,2016.0,72,USA,8479591,L,195,C,Michael Eyssimont
1994-01-05,,,72,USA,8477541,L,197,D,Dakota Mermis
2002-01-01,10.0,2020.0,71,CAN,8482149,L,185,C,Cole Perfetti
2003-05-07,115.0,2021.0,72,USA,8482715,R,174,D,Ryan Ufko
2001-08-19,18.0,2019.0,75,CAN,8481581,L,214,D,Thomas Harley
1997-05-19,60.0,2015.0,72,SWE,8478430,L,183,D,Oliver Kylington
1997-10-15,21.0,2016.0,76,CAN,8479328,R,230,R,Julien Gauthier
2002-02-06,76.0,2020.0,68,RUS,8482101,L,165,L,Danil Gushchin
1990-05-31,15.0,2008.0,72,SWE,8474578,R,185,D,Erik Karlsson
1994-01-06,105.0,2012.0,74,CAN,8476967,L,192,D,Brett Kulak
1998-09-19,,,75,RUS,8484958,L,203,R,Maxim Tsyplakov
1998-03-14,10.0,2016.0,71,CAN,8479370,L,187,C,Tyson Jost
1997-07-12,74.0,2017.0,77,CAN,8480192,R,223,D,Johnathan Kovacevic
2001-03-20,9.0,2019.0,72,USA,8481533,L,185,C,Trevor Zegras
1998-04-27,121.0,2017.0,75,CAN,8480208,R,209,R,Drake Batherson
1997-01-13,7.0,2015.0,73,RUS,8478500,L,224,D,Ivan Provorov
1997-01-13,55.0,2015.0,74,RUS,8478508,L,201,C,Yakov Trenin
1997-12-06,41.0,2016.0,76,CAN,8479414,R,217,R,Nathan Bastian
1998-12-08,,,76,USA,8482623,L,208,C,Josh Dunne
1996-02-20,82.0,2014.0,73,CAN,8478013,L,218,D,Jake Walman
2001-02-14,76.0,2019.0,72,USA,8481558,R,184,C,John Farinacci
1998-03-17,,,69,FIN,8484976,L,183,L,Jere Innala
1987-09-01,,,68,NOR,8475692,L,181,R,Mats Zuccarello
2004-03-30,1.0,2022.0,75,SVK,8483515,L,225,L,Juraj Slafkovský
1995-11-06,2.0,2014.0,73,CAN,8477933,R,196,C,Sam Reinhart
1998-02-03,30.0,2016.0,72,CAN,8479351,L,185,C,Sam Steel
2002-11-01,40.0,2021.0,74,USA,8482666,R,210,D,Scott Morrow
1995-10-28,,,75,USA,8482062,L,195,R,Cole Smith
2000-01-13,30.0,2018.0,73,CAN,8480813,L,201,C,Joseph Veleno
1996-11-28,,,74,CAN,8480727,R,210,D,Zach Whitecloud
1993-07-28,,,71,CAN,8478542,R,182,C,Evan Rodrigues
1994-02-07,89.0,2014.0,69,AUS,8477573,L,191,L,Nathan Walker
1992-08-14,131.0,2010.0,74,SWE,8475906,R,185,D,John Klingberg
1994-11-13,,,71,CAN,8480336,R,191,D,Sean Walker
2000-07-21,13.0,2018.0,74,CAN,8480848,R,185,C,Ty Dellandrea
2001-03-09,,,75,CAN,8481848,R,185,C,Jacob Gaucher
